ID Produk,Produk,Review Produk,Label
A375,Laneige: Multi Cleanse EX,sabun muka laneige ada favorite aku banget sabun muka dua aku karna aku hampir ganpernah ganti sabun muka smp udah hampir tahun pake aku suka banet sabun muka tuh gentle banget bikin kulit cerah banget,positive
A376,Laneige: Multi Cleanse EX,paling demen kalau pa habis pakek makeup jalan mau tidur terus bersihin pakek multi cleanser aku pakai habis cleansing sih hasil puas bgt kulit jadi bersih kinclong tambah cerah btw kulit aku masuk kering sensitif parah tapi sama sekali ngak ngefek apa buat yg bilang ngak cocok jadi oily maybe kulit kombinasi minyak buat kulit kering sensitif bagus kok hasil gogling sana sini memang cocok bgt buat yg kering melembabkan buat yg minyak kombinasi maybe mlipir inisfre tau kalau pakai laneige bakal jadi oily bgt repurchase yes,positive
A377,Laneige: Multi Cleanse EX,ngebersihin pake banget cuma aku kok asa kering telah pake efek emg cerah sih tuju banget cara pake aku bukan bilas gitu jadi muka dibasahin terus kasi kecil kecil gitu gosok muka baru lap pake kapas beh ngangkat makeupnya best baru bilas pake sabun cuci muka mungkin sih yg bikin kering,positive
A378,Laneige: Multi Cleanse EX,sabun muka baik panjang hidup gw wangi enak tekstur ad scrub tp super kecil bgt cerah lembap bikin muka asa tenang alus parah klo abis cuci muka cuma harga mahal jujur aku tagih pake sabun dan aku pake sabun umur hidup wkwkwkw lebay tp ga bong sabun tergokil aku pakenya sampe irit selang seling sm sabun biar ga cepet abis jadi malem pake sabun klo pagi pake product yg repurchase of course yes,positive
A379,Laneige: Multi Cleanse EX,suka banget sama cleansing foam busa creamy lembut ga bikin muka tarik sekarang versi baru yg lavender sama apa tuh yg pink tp harga lebih mahal dengar mau discontinue yg huhuhu moga sih ga bener,positive
A380,Laneige: Multi Cleanse EX,kulit oily dehydrated plus sensitive susah minta ampun nyari cleanser jenis yg ga bikin kulit rewel terlalu kering gatel perih pakai cocok banget cleanser yg ngasih efek sama kulit kaya pakai cleansernya ski bikin moist formula mild cukup rata uneven skintone ga reaksi aneh kulit saya pa kondisi kulit gaje utama waktu pm repurchase of course,positive
A381,Laneige: Multi Cleanse EX,one of my fave baru nyoba langsung jadi favorite deh wajah bener bersih keset halus ga kering kalo malem bersihin pake trus water mask nya besok pagi kulit enak banget harga oke,positive
A382,Laneige: Multi Cleanse EX,super duper bagus scrubnya halus banget bikin wajah rasa bener bener bersih ga tarik tarik packagingnya gemes warna agak terlalu mahal buat kantong mahasiswa ukur sabun cuci muka,positive
A383,Laneige: Multi Cleanse EX,jauh dia cleanser yg ku suka cocok scrubnya kecil wangi enak bgt busa lumayan bnyk ga bikin muka jd kering trus pa abis pake tuh muka jd seger bersih trs lebih cerah gt suka deh pokok,positive
A384,Laneige: Multi Cleanse EX,bagus sih mehong meski foam butir butir halus cleanser masih enak banget dipakenya abis pakai bener bener kulit rasa lembabnya beneran ngangkat sisa makeup kotor belum tuntas angkat sama first cleanser selalu pakai utama kalau makeupnya agak heavy ah super luv,positive
A385,Laneige: Multi Cleanse EX,awal nya nyoba laneige multi cleanser karena hadiahsenang banget juga salah satu skin care laneige cocok di aku tekstur nya licinbusa nya lumayan banyakhabis pakai muka asa bersih banget bikin muka kering tarik sudah pakai tube ke beli sendiri apa deh keluar uang lebih extra hasil di bikin puas,positive
A386,Laneige: Multi Cleanse EX,pertama kali cobain aku pake begitu banyak trus aku olesin muka nyata busa banyak banget trus tekstur lembut banget deh aku biasa kalo bersihin maskara mesta rada ekstra pake tenaga dikit tadi pa mau bersihin area malah bulu mata asa kaya biasa aja udah bersih aja gitu neng sih nemuin cleanser bersih terus bikin banyak tenaga pakenya tidak bikin muka asa tarik gitu pa ngaca malah asa banget bersih apa dipakein sama clear c,positive
A387,Laneige: Multi Cleanse EX,produk baik laneige kalo aku two tomb up beneran bikin bersih kulit wajah telah sama sekali asa kering sabun muka lai masuk mahal cleanser kayak mau beli sabun realy love it,positive
A388,Laneige: Multi Cleanse EX,cleanser baik pernah aku coba hapus makeup awal aku ragu muka cenderung minyak gampang sekali jerawat kurang bersih sat hapus makeup jadi biasa aku tetap mengunakan remover cuci muka telah coba mengunakan remover nyata muka bersih d jadi perlu mengunakan remover untuk bersih fondation b cream untuk eyeliner mascara tetap mengunakan remover mungkin eyeliner mascaranya waterprof tapi overal i love this product,positive
A389,Laneige: Multi Cleanse EX,my new favorite facial clenser suka banget sama laneige mc pertama coba punya adi beli sample size nya langsung bikin aku jatuh cinta bikin betah kalo cuci muka wangi benar benar aromatherapy banget terus kalau habis cuci muka bikin muka lebih cerah bersih bikin muka kering sama sekali harga nya mahal sih ukur bersih wajah banding aja sih sama isi soal pakai besar biji jagung aja cukup buat bersihin satu muka walaupun klaim bersih makeup berat aku tetap pakai cleansing oilwater cuci muka pakai recomend,positive
A390,Laneige: Multi Cleanse EX,aku kurang suka cleanser turut ku pakai aku ngerasa muka aku kayak tarik bikin super kering mungkin cocok pakai semingu mingu sekali kali karna butir scrub kecil nya repurchase kayak enga karna dpt fre ba nya,positive
A391,Laneige: Multi Cleanse EX,this is the best facial wash i ve tried it clean everything yes everything any trace of make up on face beauty blender brush yas i clean those with facial wash hahah i ve ben searching the best facial wash for year and trying any product from drugstore to counter but nothing impresed me except this one,positive
A392,Laneige: Multi Cleanse EX,aku tuh mar setia rangkai laneige bgt awal cb dulu kemas travel sizenya telah beberapa lama pakai cocok kulit aku butir scrubnya ga bikin kulit tarik aroma sih ngegangu cleanser wlwpun harga memang mahal sih buat aku tp buat pakai lebih dr bln worth it sama harga cukup pakai sedikit aja udh ngebersihin makeup,positive
A393,Laneige: Multi Cleanse EX,pernah pake cleanser initapi aku dulu multi cleanser ex awal awal pake emang kayak rasa bersih dia tetep bikin lembab alias ada efek tarik gitu udah pakai lama baru rasa produksi minyak mulai berkurangudah jarang jerawat sama komedoan neng banget cuma waktu habis bisa repurchase soal mahal buat ukur face wash sekarang bingung pilih face wash murah bagus buat acne prone,positive
A394,Laneige: Multi Cleanse EX,suka banget sm cleanser abis cuci muka kulit langsung asa bersih gitu keset tp ga rasa tarik sm skali kulit jd alus lembut trus cerah ga bikin breakout ada scrub nya yg bener ngebantu bgt buat bersihin pori sekaligus exfoliate tp kecil banget kok jd aman kalo buat dipake tiap hari the only downside to this product is the price,positive
A395,Laneige: Multi Cleanse EX,coba fw waktu dari rangkai kit nya pertama pake g cocok buat kuliyku kering kulit jadi tambah keset kering rasa tarik tarik kulit aduh lagi deh pertama akhir kulit,negative
A396,Laneige: Multi Cleanse EX,ganyangka bakal ga cocok sm produk laneige yg padahal liat review youtube bagus semua makanya langsung beli yg ml baru pake hari awal sih bagus jerawat mau tumbuh langsung kempes gtu tp lama kelam malah tumbuh jerawat gede ampun,negative
A397,Laneige: Multi Cleanse EX,big no no no pa abis cuci muka pake kulit yg dehidrasi jd makin kering tarik tarik bgt dry patch makin parah bingung bgt soal laneige biasa malah bikin kulit lembab sedih langsung tumbuh beruntus kecil yg isi putih lama jadi jerawat gede hiks untung beli trial kit jadi garugi,negative
A398,Laneige: Multi Cleanse EX,nyoba facial wash karna dapet sample salah satu online shop ini malah ga cocok aku terlalu ngebersihin busa banyak juga muncul jerawat kecilberuntus gitu sekitar pipi akhir dipake,negative
A399,Laneige: Multi Cleanse EX,awal gue rasa optimis kemultitalentan produk tapi nyata scrub kecil yg sangat halus selinap pori pori gue yg lumayan besar buat kulit gue sangat mudah serang iritasi kalo udah iritasi wasalam deh jerawat tumbuh mana padahal wangi yg simpel itu enak banget,negative
A400,Wardah: Lightening Gentle Wash,aku masuk yg ga jodoh sama fw selain bikin kering tarik muka jadi jerawat padahal tadi udah ampir mulus pake lightening day night creamnya udah gitu suka ngerasa kurang bersih cumuk pake fw dan tiap diusep tangan gel bleber kadang malah jatuh sela jari lantai kamar mandi jelas ga repurchase,negative
A401,Wardah: Lightening Gentle Wash,muka jadi minyak banget utama d daerah t habis bangun tidur muncul bintik merah alias mbruntus kalo orang jawa bilang kalo d pake kelam jadi jerawat mana busa licin banget jadi sering jatoh k lantai adeuh nyata ga semua produk wardah cocok d aq,negative
A402,Wardah: Lightening Gentle Wash,gue sempet direkomendasin sama temen baca review kalo facial wash bagus banget kecewa banget semingu pake jerawat gw muncul dan muka jadi super oily mungkin emang muka gue aja kali yg sensitif tp engak cocok banget sama facial wash yg padahal harga ramah bgt kantong,negative
A403,Wardah: Lightening Gentle Wash,nyoba wardah gentle facial wash pertama kali krn facial wash yg biasa dipake lg out of stock terus bingung mau pake apa tiba tiba liat indomaret yaudah coba dulu pertama kali make sih rasa enak kulit kenyal krn mgkn gentle telah beberapa kali make malah break out parah muncul jerawat satu satu kulit kering bagi mulut kirain krn faktor sesuai cuaca krn aku baru nyampe suatu kota terus nyoba pake lg nyata emg bnr bnr ga cocok sedih sih krn banyak tmn tmn cocok make produk wardah tp buat aku emg a big no no sory to say,negative
A404,Wardah: Lightening Gentle Wash,aku nyobain karena betul indomaret facewash habis tulisanya gentle wash jadi aku pikir bakal ringan n ga bikin kulit kering aku cobain semingu n hasil tiap cucimuka kulit aku stretched kering banget udah lewat smingu mulai flaky sekitar hidung inti produk gacocok sama aku pro cheap con drying,negative
A405,Wardah: Lightening Gentle Wash,awal asa bersih enak aja cuman lama jerawat parah muka aku huhuhuhu yg aku paling gasuka bau kayak detergen aja gt agak ngeringin kulit asa kesat bgt asa bersih bikin kulit kesat bgtbaunya kurang sukabikin jerawat aku,negative
A406,Wardah: Lightening Gentle Wash,wardah emang kenal brand halal murah mudah ditemuin wangi ngak gangu asa bersih karna licin gitu kalo udah kering kering udah ngak air lg muka iyadeh muka rasa tarik sempet bruntusan repurchase no,negative
A407,Wardah: Lightening Gentle Wash,tipe kulit kering jadi dulu pakai facial wash yg gentle kalau pakai yg facial foam dg busa banyak uh muka langsung ngelupas kering banget kayak tarik nah waktu ketemu facial wash giur tulis gentle akhirx coba but kecewa asa gk enak wajah laku licin malah bruntusan repurchase ofcours no pdhl aku suka produk produk wardah aku banyak pake produk skin care wardah yg lainx untuk yg kayakx emg gk jodoh,negative
A408,Wardah: Lightening Gentle Wash,i am not feling this facial wash foamnya susah hasil tekstur lembut sih foamnya susah keluar bilas it also leaf residue the scent is also nope efek kalo cerah begitu bersih hasil tidak cocok sama karena gatau telah pake wajah jadi kering sensitif i am sory wardah,negative
A409,Wardah: Lightening Gentle Wash,lembut sih wajah harga jg murah bingit klimnya cerah g ngefect kulit aq minyak wajah wuih tambah bingits jd mrintis kecil gitu emang dasar kulit q paling g pake produk cerah y sudah g mo pake,negative
A410,Wardah: Lightening Gentle Wash,awal aku ken lepas dr produk dokter gtu aku stop total semua wlau cocok aku kek mulai tarik sma produk wardah jdi beli deh paket yg lightening trmsuk sun protectionya aku pakek produk wrdh aku ga pakek apa dlu lama kurg lebih mngu biar ga kaget muka ku pa aku udah coba facial wash lightening nya bru x pakek muka malah kek kusam gtu terus malemnya mulai nongol bintik kecil gtu besok pa aku bangun muka udah bruntusan bnyak banget utama are t muka emg sih produk tu friendly banget harga sayang aku ga cocok sama sekali,negative
A411,Wardah: Lightening Gentle Wash,awal aku ken lepas dr produk dokter gtu aku stop total semua wlau cocok aku kek mulai tarik sma produk wardah jdi beli deh paket yg lightening trmsuk sun protectionya aku pakek produk wrdh aku ga pakek apa dlu lama kurg lebih mngu biar ga kaget muka ku pa aku udah coba facial wash lightening nya bru x pakek muka malah kek kusam gtu terus malemnya mulai nongol bintik kecil gtu besok pa aku bangun muka udah bruntusan bnyak banget utama are t muka emg sih produk tu friendly banget harga sayang aku ga cocok sama sekali,negative
A412,Wardah: Lightening Gentle Wash,aku ga cocok sama series wardah apa kulit aku gatel gatel banget bentol bentol waktu karena facial wash uda habis terus cobain punya wardah ini ga nungu menit habis bilas langsung gatal gatal ya,negative
A413,Wardah: Lightening Gentle Wash,pake karna facial wash yg biasa udh abis trs pgn coba semingu pakai gp sih cmn dipake jd ngerasa kering bgt tarik gitu lama kelam timbul jerawat bruntusan dahi dagu sm pipi,negative
A414,Wardah: Lightening Gentle Wash,awal aku udah nyobain semua produk wardah mulai d cream facial wash powder nya tapi kalau aku engak make produk produk gatau muka aku tambah kusam cuci muka nya aku ngerasa tetap aja engak ngebuat muka asa bersih ringan aku ngerasa muka engak ber nutrisi aja gitu sekarang aku udah alih produk wel rasa lebih cocok untuk muka aku yang kering,negative
A415,Wardah: Lightening Gentle Wash,ga banyak kata kata telah pakai tiga munculah jerawat besar wajah jerawat tak mata padahal aku cukup cocok krim wardah lightening akhir langsung stop,negative
A416,Wardah: Lightening Gentle Wash,busa hasil sedikit wangi enak ngak nusuk hidung hasil bilas wajah jadi asa licin asa ngak bersih ngak suka sama efek bersih muka meningalkan efek licin kayak gin,negative
A417,Wardah: Lightening Gentle Wash,selalu penasaran sama produk produk wardah liat sepupu ku cocok pake kulit yg jerawat lihat lebih bersih br but i think this facial wash is not for me pake langsung bruntusan muncul jerawat hari pake akhir putus stop trus sempet coba karena penasaran dan betul facial wash abis tpi tetep bikin jerawat so i decided not to use this anymore,negative
A418,Wardah: Lightening Gentle Wash,waktu iseng nyoba sabun sabun muka lg habis cari yg gampang cari aja indomaret trs penasaran krn pernah coba skincare wardah belum nama emang sabun gentle banget pa dipake aku sampe takjub saking lembut harga masuk sangat murah situ langsung expect lebih nyata aku bilas ekspektasik lsg ubah drastis karena kulit muka kering banget rasa tarik banget bingung jg sih pdhl gentle bgt tp nyata malah bikin muka kering bgt telah aku pake beberapa hari jg muka langsung timbul jerawat beruntus gitu pdhl kulit masuk yg kebal jarang bgt lsg jerawat gt kalaupun nyobain produk yg ga cocok situ aku lsg stop pakai krn takut kl diterusin malah tambah parah,negative
A419,Wardah: Lightening Gentle Wash,pakai wardah lightening gentlewash rangkai paket ringan wajah ga bikin kering wajah lumayan bersihin wajah i like it harga murah riah susah didibusain plusuka jatuh tangan,negative
A420,Wardah: Lightening Gentle Wash,aku kurang suka product karena aroma jeruk yg tajam seperti wangi mobil kurang buat nyaman aku pakai sekali kulit jenis kombinasi langsung break out utama bagi hidung jadi aku segera henti pakai cuma satu lebih produk murah repurchase no,negative
A421,Wardah: Lightening Gentle Wash,totaly not for me rasa ekspektasi aku terlalu lebih sama fw first i dont like the fragrance second i dont like the texture and third i dont like the way it make my face bo ga banget mungkin cuma harga aja bisa diacungin jempol ya akhir aku ga pake habis jangan habis tengah aja engak,negative
A422,Wardah: Lightening Gentle Wash,hasil pakai produk di kulit aku bener kering asa tarik banget butir scrub nya cukup besar parfume nya cukup sengat g recomen buat orang yg hindar skin care parfum warna cara kasat mata lihat scrub nya warna biru muda overal kurang suka produk,negative
A423,Wardah: Lightening Gentle Wash,facial wash yg bikin wajah bruntusan ga jelas sedih awal beli cocok pake cleansing milk n toner nya pa pake facial wash nya malah makin lama makin break out ga nyadar kalo break out nya grgr facial wash pa baca komposisi nya licorice extract nya bari hampir paling bawah it mean kandunganya paling sedikit padahal claim nya ngungulin si licorice extract malah di urutam awal yg bahan kimia sabun sedih totaly would not repurchase,negative
A424,Wardah: Lightening Gentle Wash,beli karena kata produk halalwaktu sekianpake malah kaya ningalin minyak gtuhwajah jadi tambah berminyakga memutihkanga foamy gtuhhabis waktu bulan aku worst productsory,negative
A425,Wardah: Lightening Gentle Wash,warna facial washnya putih busa hasil lembut banyak pakai facial wash kulit kering kesat cukup lembap bikin kulit suple telah pakai satu bulan aku tidak rasa kalau wajah jadi lebih cerah mungkin pakai serangakian day night cream lalu mulai muncul banyak jerawat jadi aku putus tidak maka,negative
A426,Wardah: Lightening Gentle Wash,gegara lupa bawa cleanser yg biasa dipake aku jdnya nyoba beli minimarket dekat pa coba emang lembut bgt but it s just to soft sampe bikin aku ngerasa kalo kulit kurang bersih mungkin kulit dry or sensitive cocok but for oily skin like me it s just a fail choice foamnya ga banyak jd tambah rasa kurang angkat sel kulit mati wajah,negative
A427,Wardah: Lightening Gentle Wash,aku ga suka sama produk licin gitu walaupun udah bilas kali kali bikin ga nyaman wangi kuat banget efek mencerahkanya ga liat sama sekali aku buat ngebersihin sisa makeup kurang efektif jadi buat aku enga deh,negative
A428,Wardah: Lightening Gentle Wash,sekali kali awal nyoba face wash suka efek pakai langsung asa lebih cerah pori pori besar liat kecil lalu kurang suka karena wajah asa kesat banget it s to drying kalo suhu udara dingin kulit rasa tarik tarik ajar sana sini baru tau kalo ingredient nama sl ngasi efek kering kesat gara gara terlalu kering muka oily jadi lebih gampang minyak cuma jam dan minyak lebih buanyak sempat cobain versi foam rasa kesat tarik nya lebih parah so wil i repurchase big no,negative
A429,Wardah: Lightening Gentle Wash,pakai karena kakaku cocok neng banget nyobain kosmetik halal murah gampang dapet produk ga cocok kulit aku minyak bikin jerawat ada efek kayak licin kurang bilas gitu mgkn cocok buat kulit kering serasa melembabkan,negative
A430,Wardah: Lightening Gentle Wash,pernah pake gara facial wash rumah abis si jual claim bagus banget yaudahlah aku coba aja pakai pa awal awal asa kulit lebih cerah pakai malah bikin breakout parah aku pikir mungkin efek purging yaudah lah aku sabar nungu sampe reda aku lanjutin nyata emang kacau banget ga deh pake produk kapok,negative
A431,Wardah: Lightening Gentle Wash,aku pikir semua produk wardah bagus alhasil aku cobain deh yg satu sayang ga cocok kulit wajah aku pakai malah lihat kusam gt ga bgt deh pokok pdhl lihat review yg pada bagus tapi kenapa aku nga,negative
A432,Wardah: Lightening Gentle Wash,aku benar suka sama semua produk wardah khusus sabun muka pa sabun muka dokter habis ga mau candu sama sabun wajah dokter aku langsung coba sabun muka karena pa pakai mama aku muka beliau ga kenapa aku pakai bruntusan aku hilang ketika jadi aku pakai terus lama lama aku alih sabun muka mau balik ke sabun muka muka jadi merah ketika dan gatal banget aku ga tau apa muka salah produk emang udah kembang jadi lebih baik malah ga cocok sama aku akhir no repurchase,negative
A433,Acnes: Creamy Wash,love this cleanser udah repurchase kali hasil so so lah bisa ngegbersihin kulit bikin kering gentle bgt walaupun bagi jerawat tidak terlalu pengaruh jerawat sm komedo sih tidak nambah selalu stock rmh but blm repurchase lg soal ken coba cleanser hehe but overal good,positive
A434,Acnes: Creamy Wash,tadi gue pake facial wash dokter khusus buat nanganin jerawat gue yg alhamdulilah udah lumayan bersih jadi awal nyoba gue habis facial wash dokter terus gue nyoba pake acne punya adek gue surprisingly gue kira facial wash buat jerawat bakal bikin kulit kering bener netral efek kulit jadi seger tetep lembab produk bisa ngatasin jerawat gue sih yakin karena treatment jerawat kan cuma bersih muka harus rangkai awat ubah pola hidup kalau acne fungsi memang cuma bersih muka kalau udah cocok terus pakai daily memang hasil gue sih jerawat makin jarang muncul oiya facial wash ini juga enak banget buat bersihin make up ulang x kali bersihin muka juga langsung bersih deh residu make up masih nempel,positive
A435,Acnes: Creamy Wash,favorit sesuai nama tekstur creamy cara pakai wajah maupun tangan aku basah dulu tidak busa jadi lengket lengket rasa after efectnya suka rasa ngeringin muka minim banget tidak bikin wajah terlalu keset tube bulan utk ukur gr sayang varian harga supermarket terlalu besar ukur yg sama kadang yang cuma ribu eh malah pernah nemu harga sampai ribu,positive
A436,Acnes: Creamy Wash,aku suka banget coba coba produk baru produk jadi salah satu coban hehe penasaran sih banyak review positif pakai beberapa mingu wajah ku lihat lebih bersih belum bikin iritasi bruntusan harga murah banget,positive
A437,Acnes: Creamy Wash,facial wash salah satu selamat aku sat breakout fyi kulit wajah kombinasi hidung aku super sensitif rentan kering kelupas biasa facial wash punya claim reda jerawat bikin kering ini enga bagi jerawat cepet kempes bagi kering aman wangi segar tidak mengangu,positive
A438,Acnes: Creamy Wash,aku punya face wash satu sat kulit normal sdgkn satu acne aku pake pa jerawatn awal sih cuma punya face wash tp jerawat ga ilang jd bilah dgn kmasan yg kecil pake baru nyadar kalo jg produk keluar dr rohto sama dgn hada labo ku pake asa kulit jd bersih ga mngandung sl tp aku bingung aja pake pa dbilas mnimbulkn kesan kesat tp lembab ga kering pdhl ga sl tp kesat lepas dr kesat sl produk ok utk jerawat aku cepat kempes lah ketimbang aku ga pakein obt jerawat trs bau enak sih mnrt aku kaya jeruk nipis gt mnyegarkn cuci muka juga efektif bgt mnurutku bgi kalian yg brjerawat jdinya mbuat jerawat cepat kering mingat dr wajah tnpa mnimbulkn kesan tarik wajah iya aku sempat rekomendasin ke siswa aku yg jerawat ga hilang dr kls smpe skrg kls kata cepat kering jerawat telah aku lihat sih mg jerawat cpt kering merah dmukanya brkurang skrg malah mfavoritkn su acne jdi tambah suka juga sama produk yg plg penting acne b dmn aja ga susah nyarinya recomended bgt deh,positive
A439,Acnes: Creamy Wash,so far pake ya superb bagus gara nya aku lup bawa sabun muka aku merk ysl akhir aku pake pnya sodaraku aku pikir acne brand usa karna sodaraku stay u eh nyata punya sodaraku yg stay indo mau ga mau aku pake ga yakin karna belum ga pernah tau merknya kondisi aku lg jerawat gede gede banyak biji aku iseng pake surprisingly besok pa aku bangun jerawat aku kempes semua bahkan sabun aku si ysl ga bias kempesin jerawat aku even waktu hr sejak sat aku lgsg beli guardian dan emg murah bngt kata sodara aku aku beli yg ukur paling gede and it cost just ribu sampe skarang aku pake ni and biasa jelang period gin suka muncul jerawat pm nyata sampe skarang jerawat muncul aku cocok sama acne krn wangi fresh and ga bikin kulit kering malah aku ngerasa kulit aku lembut n cegah timbul jerawat banget krn kulit aku yg oily paling tingal bekas jerawat yg bandel bngt ga mau ilang yang tau obat yg bagus ngilangin bekas jerawat,positive
A440,Acnes: Creamy Wash,udah tahun pake to in love with this pertama kali pake pa sma lg bruntusan bgt jidat muka kusam liat temen make bilang ampuh buat ilangin bruntusan jdi goda eh nyata bener semingu pertama si bruntusan udh jinak ngerasa kulit wajah jdi suple lebih cerah tipe kulit aku kering pake wajah jdi lembab nah aku gogling kandunganya bener bener natural dan afordable price dan buat ngebuktinya liat belakang tube kalo strip vertikal warna ijo arti kandunganya alami ingredient nya jga sl or paraben nah kalo facewash buat bentuk tube belakang ada gari vertikal hitam tanda kandunganya semua bahan kimia,positive
A441,Acnes: Creamy Wash,salah satu produk face cleanser baik indonesia bikin muka bersih bikin jerawat lumayan kurang hilang semua jadi bruntusan karena masalah komedo pori pori jadi paling face cleanser lain great product,positive
A442,Acnes: Creamy Wash,ga deh ngegantin acne facial wash utama creamy wash bagai bersih wajah gue gue tau acne salah satu beauty vloger indonesia abel cantika gue sat masih tualang cari bersih wajah cocok langsung beli deh abis direkomen sama abel gue beli botol kecil dulu takut ga cocok pa coba surprisingly it work sedikit cerita dulu gue pake bersih wajah inisial p s warna pink jujur aja bersih bikin muka gue kering banget gue udah coba bagai merek tetep ga buat wajah gue lembab kayak gue pake acne kemas creamy wash khas acne gitu lah hijau putih tekstur creamy warna putih kuning aroma lemon oia walaupun creamy acne yang original agak padet jadi pa cuci muka biasa gue taruh tang terus kasih air usap keluar busa barudeh sabunin muka kalau kena mata jujur aja perih banget terkadang mata gue suka merah kalau kena abis kelar cuci muka hasil lembut fresh banget biasa pingiran hidung gue suka ngekletek kering gitu pa pakai acne hilang sumpah kering kering oia tambah ini formula ngilangin jerawat jadi multifungsi udah ga bikin kering terus jerawat hilang hehe udah repurchase dong habis gue bakal beli d ikut turut gue afordable price bisa beli minimarket mana alfamart indomart wangi lemo bikin ken cuci muka terus lembut ga bikin kering cukup ampuh hilang jerawat kalau kena mata perih,positive
A443,Acnes: Creamy Wash,face wash andal kalo jerawat mulai muncul produk formula khusus jerawat acne paling cocok buat apalagi varian original tekstur benar creamy warna putih susu hemat cukup sedikit tuang produk busa banyak segi harga cukup jangkau sering potong harga benar jadi pilih tepat isi dompet mulai tip div pakai awal wajah langsung kesatmenghilangkan minyak lebih juga ering jerawat pakai lanjut repurchase yes div,positive
A444,Acnes: Creamy Wash,produk udah direpurchase kali kali neng banget make produk sebum muka tuh ilang asa bersih banget muka karna bentuk creamy butir butiranya halus jadi ga bikin gores gore muka sabun muka emang bagus banget kulit sensitif jerawat kayak aku,positive
A445,Acnes: Creamy Wash,kulit normal cenderung kering sih bikin makin kering walaupun emang bikin kering sih tp lama kok kalau awal pake waktu kit langsung cerah gitu sekarang udah engak krn udah ga mempan kali hahaha tp enak sih pake asa bersih trus ga bikin kulit aku abis alih sabun dokter kenapa terus yang aku not jadi tidak gampang jerawat alhamdulilah,positive
A446,Acnes: Creamy Wash,my hg faical wash meski kadang jerawat muncul kalo stres pm acne creamy wash sama dep pore cleanser ngebantu banget ngurangin bruntusanku facial wash dua ku yg cocok nih exfoliating cleansing scrub punya erha semua varian fw acne aku suka,positive
A447,Acnes: Creamy Wash,adalah produk wajib harus aku punya sejak pakai acne creamy wash jerawat jarang muncul kalau haid biasa banyak jerawat skrg udah kurang ketika pakai buat kulit jadi kering gitu keset jadi lembab gitu pokok suka banget,positive
A448,Acnes: Creamy Wash,udah kali kali nyobain facialwash agak mahal tetep lagi ini produk emang muka ekonomis bgt tetep paling cocok buat muka aku masalah kulit atas semua emang cerah sih ngebersihin love deh,positive
A449,Acnes: Creamy Wash,i love this suka banget sama wangi lemon tekstur creamy nya busa nya banyak banget worth to try utama yang masalah sama jerawat kulit minyak bikin bersih beneran pasti repurchase,positive
A450,Acnes: Creamy Wash,i love acne treatment series inded kemaren sempet galau gara jerawat ga beres beres pake sabun cuci muka mahal malah bikin jerawat makin parah pa pake jerawat lama lama mulai ngecilin tingal sisa sisa aja yang paling penting harga murah heheh,positive
A451,Acnes: Creamy Wash,mantap jaya banget aku baru coba lama bulan hasil udah lihat pa hari pertama pengunan konsisten sampe sekarang alhasil jerawat kecil kecil kurang banyak banget tadi jidat tuh udah kaya taman jerawat sekarang udah tingal doang pokok top banget andal,positive
A452,Acnes: Creamy Wash,bagus bgt meski murah hasil main main loh jerawat gampang hilang pake efek cerah jg hehehe buat pori pori komedo kurang bagus hehehe buat kamu kulit masalah jerawat ringan pake ini aja deh murah trus ringan gitu jd jangan takut ada efek aneh,positive
A453,Acnes: Creamy Wash,awal pakai acne kulit kusam ga awat banyak berntusan jidat pa pakai kulit merah merah gatel hari hari jerawat jadi kering gitu aku pakai satu tahun kondisi gatel gatel akhir jerawat nambah pipi upa beruntus terus aku pindah pakai beberapa produk sekarang alih ke produk nyata salah lama adalah aku terlalu banyak ngambilnya harus cream dikeluarin cuma titik aja dgn diameter kurang cm angsur angsur jerawat jidat di pipi hilang yeay sekarang sedang juang hilang bekas,positive
A454,Acnes: Creamy Wash,hg aku pake dari jaman kapan lupa udah ngabisin puluh puluh tube kayak bisa nemu fw tanding fw acne hahaha muncul jerawat udah wajib rajin bersihin muka pake kalo rajin tambah deh totol pake acne aling gel dan tara ga semingu udah mulus kalo pake fw suka bruntusan lama aku pake fw acne adem ayem kulit wajah aku jadi ga mau pindah lain,positive
A455,Acnes: Creamy Wash,udah tahun pakai creamy wash acne cocok banget tipe muka aku bukan jerawat parah kalau banyak aktifitas outdor mau dapet selalu jerawat nongol dahi sampe bruntusan sejak pake sama sekali ga jerawat cukup pake dikit udah banyak busa jadi masuk awet tekstur lembut dan gabikin muka jadi kenceng,positive
A456,Acnes: Creamy Wash,awal mula aku ganti facial foam ku acne aku obat jerawat dr kun dr kun harus mengunakan sabun muka bebeas sulfur scrub karena aku ken hemat ga beli sabun muka beliau aku langsung supermarket cari sabun muka aku baca label sabun muka satu satu jadi aku pilih acne karena memang kandung sulfur ga kata sulfut sulfat sulfida sul lai acne memang line untuk yg jerawat aku suka sih pakai muka rasa bersih kesat lebih lembut wajah wangi lembut aku punya alergi bebauan yg terlalu tajam itu muka jadi ga gampang jerawat bantu samar noda noda bekas jerawat yg kering akibat obat dr kun so far aku udah pakai lama tahun akan tetap pakai sabun muka,positive
